,index,Spanish-es,emotion
7798,16212,deferencias,trust
7799,16213,definitivos,trust
7800,16214,deformados,disgust
7801,16216,dejandos,sadness
7802,16217,dejar estupefactos,surprise
7803,16218,deliberados,anger
7804,16220,delicados,disgust
7805,16222,deliciosos,anticipation
7806,16225,delirios,anger
7807,16232,demacrados,fear
7808,16235,demandas,anger
7809,16236,demasiado caros,anger
7810,16239,demencias,fear
7811,16241,demolidos,sadness
7812,16242,demoníacos,anger
7813,16246,demonios,anger
7814,16258,demostrativos,joy
7815,16261,dentro de pocos,anticipation
7816,16262,denuncias,anger
7817,16265,dependencias,anticipation
7818,16269,depositarios,trust
7819,16270,depravados,anger
7820,16275,depreciados,anger
7821,16279,depresivos,sadness
7822,16280,Deprimidos,anger
7823,16283,dermatólogos,trust
7824,16284,derrocamientos,anticipation
7825,16286,derrotados,sadness
7826,16288,desacuerdos,anger
7827,16290,desafíos,anger
7828,16293,desafortunados,anger
7829,16297,desagradecidos,anger
7830,16299,desairados,anger
7831,16300,desalentados,sadness
7832,16301,desalojos,anger
7833,16305,desanimados,disgust
7834,16307,desaparecidos,fear
7835,16312,desapasionados,sadness
7836,16313,desaprobados,anger
7837,16315,desastrosos,anger
7838,16318,desayunos,joy
7839,16319,descalificados,anger
7840,16322,descansados,joy
7841,16323,descansandos,joy
7842,16324,descansos,anticipation
7843,16328,descarados,anger
7844,16329,descendencias,fear
7845,16331,descolorados,disgust
7846,16333,descoloramientos,disgust
7847,16334,Descomposturas,fear
7848,16335,descompuestos,sadness
7849,16336,desconcertados,fear
7850,16338,desconciertos,fear
7851,16340,desconectas,anger
7852,16341,desconectados,sadness
7853,16342,desconfianzas,anger
7854,16347,desconocidos,anticipation
7855,16351,desconsiderados,anger
7856,16356,descontentos,anger
7857,16363,descuidados,anger
7858,16369,descuidos,anger
7859,16371,desdeñosos,anger
7860,16372,desdichados,disgust
7861,16374,deseandos,joy
7862,16375,deseducados,sadness
7863,16376,desenfrenados,anger
7864,16384,deseosos,anticipation
7865,16385,deservicios,anger
7866,16388,desesperados,fear
7867,16390,desfigurados,anger
7868,16394,desgracias,anger
7869,16399,desgraciados,anger
7870,16403,deshechos,anger
7871,16405,deshonestos,anger
7872,16408,deshonras,anger
7873,16412,deshonrados,anger
7874,16415,Desiertos,anger
7875,16416,desiertos,anticipation
7876,16423,desinteresados,sadness
7877,16424,deslizamiento de tierras,fear
7878,16426,deslumbramientos,anger
7879,16428,desmayos,fear
7880,16431,desmembramientos,disgust
7881,16434,desmoralizados,fear
7882,16436,desobediencias,anger
7883,16438,desolados,sadness
7884,16439,desordenados,disgust
7885,16440,desorganizados,fear
7886,16441,despechos,anger
7887,16442,despectivos,anger
7888,16449,despedidas,sadness
7889,16450,despiadados,fear
7890,16451,despidos,anger
7891,16456,desplazados,anger
7892,16459,desplazamientos,disgust
7893,16460,despojados,anger
7894,16465,desposeídos,anger
7895,16468,despóticos,anger
7896,16470,despotismos,anger
7897,16474,despotricandos,anger
7898,16475,desprecios,anger
7899,16478,despreocupados,joy
7900,16479,desprevenidos,fear
7901,16480,destierros,anger
7902,16483,destinados,anticipation
7903,16485,destinado as,anticipation
7904,16487,destinos,anticipation
7905,16496,destrozadas,sadness
7906,16497,destrozados,anger
7907,16500,destructivos,anger
7908,16503,destruidos,anger
7909,16506,destruyendos,anger
7910,16509,Desventajas,sadness
7911,16510,desvergonzados,disgust
7912,16511,detenidos,anger
7913,16515,deteriorados,disgust
7914,16519,deterioros,anger
7915,16523,determinados,anticipation
7916,16525,deudas,sadness
7917,16526,deudor hipotecarios,fear
7918,16527,devastados,sadness
7919,16528,devotos,anticipation
7920,16531,diablos,anger
7921,16536,diabólicos,anger
7922,16541,diáconos,trust
7923,16542,diagnósticos,anticipation
7924,16545,diarios,anticipation
7925,16548,Diarreas,disgust
7926,16549,diatribas,anger
7927,16553,dibujandos,joy
7928,16554,diccionarios,trust
7929,16555,dictaduras,anger
7930,16560,dietéticos,anticipation
7931,16561,difamatorios,anger
7932,16562,difuntos,sadness
7933,16563,dignos,trust
7934,16564,dilemas,anger
7935,16566,diligencias,trust
7936,16567,diluvios,fear
7937,16570,dinámicas,surprise
7938,16571,dineros,anger
7939,16576,dinosaurios,fear
7940,16577,Dios es buenos,joy
7941,16578,diplomacias,anticipation
7942,16580,diplomáticos,disgust
7943,16582,diputados,trust
7944,16583,director de escuelas,trust
7945,16584,discípulos,trust
7946,16585,discapacitados,fear
7947,16587,disciplinas,fear
7948,16588,discontinuas,anger
7949,16591,discordias,anger
7950,16593,disenterías,disgust
7951,16595,disfrutandos,anticipation
7952,16598,disgustados,anger
7953,16605,disgustos,anger
7954,16612,dislocados,anger
7955,16616,disonancias,anger
7956,16617,Disparos,anger
7957,16618,disparos,anger
7958,16624,dispuestos,anticipation
7959,16627,disputas,anger
7960,16628,distintivos,trust
7961,16629,distorsionados,disgust
7962,16630,distraídos,anger
7963,16635,divertidísimos,joy
7964,16637,divertidos,anticipation
7965,16641,divididos,sadness
7966,16642,divorcios,anger
7967,16648,doctrinas,trust
7968,16649,dogmas,trust
7969,16650,dogmáticos,anger
7970,16651,dolores de cabezas,fear
7971,16652,doloridos,anger
7972,16656,dolorosos,anger
7973,16660,domingos,joy
7974,16661,dominios,fear
7975,16663,dontpánicos,fear
7976,16664,dormidos,fear
7977,16665,drenados,sadness
7978,16666,drogados,sadness
7979,16670,dudosos,fear
7980,16672,duelos,anger
7981,16677,dulzuras,joy
7982,16678,durezas,anger
7983,16680,echando humos,anger
7984,16681,economías,trust
7985,16682,edictos,fear
7986,16683,educativos,trust
7987,16684,efectivos,anger
7988,16689,egoísmos,anger
7989,16690,egoístas,anger
7990,16692,ególatras,disgust
7991,16693,ejercicios,joy
7992,16694,el embarazos,disgust
7993,16695,el mejor días,joy
7994,16696,El mejor sentimientos,joy
7995,16697,el respetos,anticipation
7996,16700,eléctricos,joy
7997,16702,electos,trust
7998,16703,electorados,trust
7999,16704,elegancias,anticipation
8000,16707,elogios,trust
8001,16710,elogiosos,trust
8002,16711,elusivos,surprise
8003,16712,embellecimientos,joy
8004,16714,embolias,fear
8005,16716,emboscadas,anger
8006,16719,embriagados,disgust
8007,16720,emergencias,fear
8008,16723,emetofobias,fear
8009,16724,eminencias,trust
8010,16725,emos,sadness
8011,16726,emocionados,anticipation
8012,16731,empeorandos,disgust
8013,16733,empequeñecidos,fear
8014,16735,empresas,anticipation
8015,16736,en casos,anger
8016,16740,en desacuerdos,anger
8017,16742,en desusos,anger
8018,16743,en mal estados,disgust
8019,16744,en marchas,anticipation
8020,16745,en pánicos,fear
8021,16746,enérgicos,joy
8022,16747,encajas,anger
8023,16748,Encantados,anticipation
8024,16750,encantados,joy
8025,16754,encapuchados,fear
8026,16755,encarcelados,anger
8027,16759,encarcelamientos,anger
8028,16763,enchavetados,anger
8029,16764,enciclopedias,trust
8030,16765,encogimientos,fear
8031,16767,encuestas,trust
8032,16768,endémicos,disgust
8033,16771,enemas,disgust
8034,16772,enemigos,anger
8035,16777,energías,joy
8036,16778,enfadados,anger
8037,16781,enfados,anger
8038,16782,enfermeras,trust
8039,16783,enfermizos,disgust
8040,16794,enfriados,joy
8041,16795,enfurecidos,anger
8042,16797,engañados,anger
8043,16799,engaños,anger
8044,16807,engañosos,anger
8045,16812,enigmas,surprise
8046,16813,enigmáticos,fear
8047,16814,enjuiciamientos,disgust
8048,16815,enloquecidos,anger
8049,16816,enojados,anger
8050,16824,enraizados,trust
8051,16825,enredados,anger
8052,16829,enredos,anger
8053,16830,ensenadas,anticipation
8054,16834,ensueños,joy
8055,16836,enterrados,fear
8056,16838,entierros,anger
8057,16842,entradas,anger
8058,16844,entregas,anticipation
8059,16845,entretenidos,anticipation
8060,16848,entretenimientos,anticipation
8061,16852,entrevistas,fear
8062,16853,entumecimientos,sadness
8063,16854,entusiasmos,anticipation
8064,16857,entusiastas,anticipation
8065,16861,envenenados,anger
8066,16865,envenenamientos,disgust
8067,16866,envidias,trust
8068,16867,epidemias,anger
8069,16873,epitafios,sadness
8070,16874,equilibrios,fear
8071,16875,equipos,trust
8072,16876,equivocados,fear
8073,16877,era horas,joy
8074,16878,ermitaños,sadness
8075,16880,eróticos,anticipation
8076,16884,erráticos,surprise
8077,16885,erróneos,anger
8078,16886,esbeltos,fear
8079,16887,escándalos,anger
8080,16890,escénicos,joy
8081,16891,escépticos,trust
8082,16892,escandalosos,anger
8083,16893,escapados,fear
8084,16894,escaramuzas,anger
8085,16895,escarchados,joy
8086,16896,escasos,fear
8087,16898,esclavizados,anger
8088,16902,esclavos,anger
8089,16905,escoltas,trust
8090,16906,escorias,disgust
8091,16907,escrituras,anger
8092,16911,espaldarazos,anticipation
8093,16915,espantados,disgust
8094,16918,espantosos,anger
8095,16923,especialistas,trust
8096,16924,espectáculos,trust
8097,16925,espectros,fear
8098,16928,especulativos,anticipation
8099,16929,espejismos,surprise
8100,16930,esperados,anticipation
8101,16931,esperandos,anticipation
8102,16934,esperanzas,anticipation
8103,16938,esperanzados,anticipation
8104,16942,espigas,fear
8105,16943,espinas,anger
8106,16944,espinillas,disgust
8107,16945,espinosos,fear
8108,16946,espléndidos,joy
8109,16948,esposas,joy
8110,16950,espumosos,anger
8111,16951,espurios,disgust
8112,16952,esquizofrenias,anger
8113,16956,establecidos,joy
8114,16957,estacas,fear
8115,16958,estadísticos,trust
8116,16959,estéticas,joy
8117,16960,Estúpidos,anger
8118,16962,estancados,sadness
8119,16963,estancamientos,anger
8120,16965,Estar atentos,anticipation
8121,16966,estigmas,anger
8122,16970,estilo de vidas,trust
8123,16971,estimas,joy
8124,16974,estocadas,surprise
8125,16975,estómagos,disgust
8126,16976,estrategas,anticipation
8127,16978,estreñimientos,disgust
8128,16979,estrellas,anticipation
8129,16982,estrellados,anticipation
8130,16984,estremecimientos,fear
8131,16985,estructuras,trust
8132,16986,estupendos,sadness
8133,16988,esvásticas,anger
8134,16990,etéreos,fear
8135,16991,eternos,anticipation
8136,16998,etiquetas,trust
8137,16999,euforias,joy
8138,17000,eutanasias,fear
8139,17002,evanescencias,sadness
8140,17004,evangelios,trust
8141,17005,exagerados,anger
8142,17007,exaltados,joy
8143,17010,excelencias,disgust
8144,17013,excesivos,disgust
8145,17014,excesos,disgust
8146,17015,excluidos,disgust
8147,17017,Excluyendos,sadness
8148,17019,excursionismos,joy
8149,17020,excusados,anticipation
8150,17023,exhaustivos,trust
8151,17024,exilios,anger
8152,17027,exitosos,anticipation
8153,17030,exorcismos,fear
8154,17032,expectativas,anticipation
8155,17035,experiencias,joy
8156,17036,experimentados,trust
8157,17037,expertos,joy
8158,17041,expletivos,anger
8159,17042,explosivos,anger
8160,17046,Exquisitos,joy
8161,17047,extáticos,anticipation
8162,17050,exterminios,anger
8163,17052,extintos,sadness
8164,17053,extraños,disgust
8165,17056,extranjeros,fear
8166,17057,exuberancias,joy
8167,17058,fabulosos,joy
8168,17059,féretros,disgust
8169,17060,físicos,trust
8170,17061,fallas,sadness
8171,17062,fallecidos,sadness
8172,17063,fallecimientos,fear
8173,17065,falsos,anger
8174,17071,faltas,anger
8175,17074,falta de respetos,anger
8176,17075,faltos,sadness
8177,17076,familias,joy
8178,17077,fanáticos,anger
8179,17084,fanatismos,fear
8180,17085,fangos,disgust
8181,17087,fangosos,disgust
8182,17088,fantasmas,fear
8183,17090,farmacias,fear
8184,17091,faros,anticipation
8185,17092,farsas,anger
8186,17096,fatigados,sadness
8187,17099,fechas,joy
8188,17100,feminismos,anger
8189,17101,feos,disgust
8190,17103,festivos,joy
8191,17104,feudalismos,anger
8192,17106,feudos,anger
8193,17107,fideicomisarios,trust
8194,17116,fijos,trust
8195,17117,filas,anger
8196,17118,filántropos,trust
8197,17119,filantrópicos,trust
8198,17120,filósofos,trust
8199,17121,fin de semanas,joy
8200,17122,finalizados,fear
8201,17123,firmas,trust
8202,17124,firmezas,trust
8203,17125,flácidos,disgust
8204,17127,flatulencias,disgust
8205,17128,flemas,disgust
8206,17129,flojos,sadness
8207,17130,fobias,fear
8208,17131,fondos,sadness
8209,17132,forasteros,fear
8210,17133,formandos,anticipation
8211,17134,formativos,trust
8212,17135,fórmulas,trust
8213,17136,foros,trust
8214,17137,fortalecimientos,joy
8215,17139,fortalezas,fear
8216,17148,forzados,fear
8217,17149,fosos,trust
8218,17150,fracasados,sadness
8219,17151,fracasos,disgust
8220,17156,fríos,joy
8221,17159,fragatas,fear
8222,17160,francos,trust
8223,17161,franquezas,trust
8224,17162,fraudulentos,anger
8225,17164,frenéticos,anger
8226,17173,frezas,anger
8227,17174,fruncir el ceños,sadness
8228,17175,frustras,anger
8229,17176,frustrados,anger
8230,17177,fuegos,fear
8231,17178,fuego fatuos,fear
8232,17181,fuerzas,anger
8233,17185,fugitivos,anger
8234,17190,furias,anger
8235,17193,furiosos,anger
8236,17199,furtivos,anger
8237,17205,futuros,anticipation
8238,17206,gañidos,anger
8239,17209,gacetas,trust
8240,17213,garantías,anticipation
8241,17218,gargantas,disgust
8242,17219,garras,anger
8243,17221,gastos,joy
8244,17222,gatitos,joy
8245,17224,gelatinas,disgust
8246,17225,gemidos,disgust
8247,17233,generosos,joy
8248,17235,geriátricos,sadness
8249,17236,gestos,joy
8250,17237,ghettos,disgust
8251,17240,gimoteos,disgust
8252,17242,giros,disgust
8253,17243,glorias,anticipation
8254,17246,gloriosos,joy
8255,17247,glotonerías,disgust
8256,17248,gnomos,anger
8257,17251,gobiernos,fear
8258,17252,golpeteos,fear
8259,17253,gonorreas,anger
8260,17257,gorras,anticipation
8261,17259,gotas,disgust
8262,17261,gotas de lluvias,joy
8263,17263,gráficos,trust
8264,17264,gramáticas,trust
8265,17265,gran días,fear
8266,17266,granadas,fear
8267,17267,grandezas,joy
8268,17270,granizos,trust
8269,17271,granjas,anticipation
8270,17272,grasas,disgust
8271,17274,grasientos,disgust
8272,17275,grasos,disgust
8273,17277,gratuitos,disgust
8274,17278,gravados,anger
8275,17279,gravosos,fear
8276,17281,gritandos,anger
8277,17284,gritos,anger
8278,17294,grotescos,disgust
8279,17295,gruñendos,anger
8280,17300,grupos,fear
8281,17301,guías,trust
8282,17303,guardados,trust
8283,17304,guarderías,joy
8284,17306,Guardias,fear
8285,17308,guaridas,fear
8286,17309,guerras,anger
8287,17313,guerreros,anger
8288,17315,guillotinas,anger
8289,17320,gusanos,anticipation
8290,17323,gustos,joy
8291,17325,hacer contrabandos,fear
8292,17326,hacerse un nidos,trust
8293,17327,haciendo campañas,anger
8294,17329,halagÃÂ¼eños,joy
8295,17330,hamacas,joy
8296,17331,hambrientos,anticipation
8297,17332,hambrunas,sadness
8298,17333,hazañas,anticipation
8299,17336,hechizados,surprise
8300,17338,hedonismos,joy
8301,17339,hemorragias,disgust
8302,17342,heraldos,anger
8303,17345,herencias,anticipation
8304,17349,heridas,anger
8305,17353,heridos,fear
8306,17354,hermafroditas,surprise
8307,17355,hermanos,trust
8308,17356,hermosas,joy
8309,17357,heroínas,trust
8310,17358,heroísmos,anticipation
8311,17362,heroicos,joy
8312,17365,herramientas,anger
8313,17366,Herreros,trust
8314,17367,hervir a fuego lentos,anger
8315,17370,hidalgos,trust
8316,17371,hidras,fear
8317,17372,hidrocefalias,disgust
8318,17375,hidrofobias,disgust
8319,17376,hierros,trust
8320,17377,hijas,joy
8321,17378,himnos,anticipation
8322,17382,himno de alegrías,trust
8323,17383,hinchados,disgust
8324,17384,hipertrofias,disgust
8325,17387,hiperventilandos,fear
8326,17388,hipócritas,disgust
8327,17390,hipotecas,fear
8328,17391,histéricos,anger
8329,17393,histerias,fear
8330,17394,hojas,joy
8331,17395,holocaustos,anger
8332,17399,hombros,trust
8333,17400,homicidas,anger
8334,17402,homicidios,anger
8335,17406,homicidio involuntarios,anger
8336,17411,honestos,anger
8337,17417,hongos,disgust
8338,17418,honrados,joy
8339,17420,horas,anticipation
8340,17421,horcas,anger
8341,17424,hordas,surprise
8342,17425,hornos,anger
8343,17426,horóscopos,anticipation
8344,17427,horrendos,anger
8345,17431,horrorizados,fear
8346,17432,horrorosos,fear
8347,17433,hoscos,anger
8348,17437,hospicios,sadness
8349,17438,huérfanos,fear
8350,17440,huecos,sadness
8351,17441,Huelgas,anger
8352,17443,huertas,joy
8353,17444,huidos,fear
8354,17445,humanitarios,anticipation
8355,17449,humillados,joy
8356,17451,humorísticos,joy
8357,17452,hundidos,disgust
8358,17455,hundimientos,fear
8359,17458,Hurras,joy
8360,17460,hurtos,anger
8361,17463,ictericias,fear
8362,17464,Idea equivocadas,anger
8363,17470,idos,sadness
8364,17471,idolatrías,disgust
8365,17473,Iglesias,anticipation
8366,17476,ignorados,disgust
8367,17477,ilícitos,anger
8368,17480,ilegítimos,anger
8369,17485,iluminas,joy
8370,17486,impíos,anger
8371,17489,importancias,anticipation
8372,17490,impotencias,anger
8373,17495,imprevistos,surprise
8374,17497,imprudencias,anger
8375,17501,impuestos,disgust
8376,17503,impulsos,anticipation
8377,17504,impurezas,disgust
8378,17505,impuros,disgust
8379,17506,inadecuados,sadness
8380,17507,inéditos,anticipation
8381,17509,inalámbricos,anger
8382,17512,inapropiados,anger
8383,17515,incendiarios,anger
8384,17518,incendio provocados,anger
8385,17520,incestos,anger
8386,17524,incestuosos,disgust
8387,17525,inciensos,anger
8388,17527,inciertos,anger
8389,17531,incómodos,sadness
8390,17532,incompetencias,anger
8391,17533,incompletos,sadness
8392,17534,inconfirmados,anticipation
8393,17535,incontinencias,surprise
8394,17536,incorpóreos,fear
8395,17538,incrédulos,anger
8396,17540,incumplidos,anger
8397,17544,incumplimientos,anger
8398,17548,incursionandos,anger
8399,17550,indecencias,anger
8400,17552,indecisos,anger
8401,17556,indefensos,fear
8402,17560,independencias,anticipation
8403,17564,indiferencias,anger
8404,17568,indignados,anger
8405,17570,indigno de confianzas,anger
8406,17571,indispuestos,sadness
8407,17572,ineficacias,disgust
8408,17574,ineptos,anger
8409,17576,inequívocos,trust
8410,17577,inesperados,anticipation
8411,17581,inexplicados,anticipation
8412,17583,infamias,sadness
8413,17584,infancias,joy
8414,17585,infanticidios,anger
8415,17589,infartos,fear
8416,17591,infecciosos,disgust
8417,17594,infiernos,anger
8418,17600,infinitos,anticipation
